WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE,RPT_YEAR,BKDWN_YEAR,adminfail,mechfail,envfail,pollutionfail
486563,-0.14099,34.889058,Yes,Functional ( in use),1,1,0,,,ksm600,KE,Protected dug well,Gravity,2011,Institutional Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486562,-0.14164000000000002,34.887534,Yes,Functional ( in use),1,1,0,,,ksm597,KE,Tube well or borehole,Hand Pump|Afridev,2010,Institutional Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486565,-0.14164000000000002,34.887534,Yes,Functional ( in use),1,1,0,,,ksm596,KE,Tube well or borehole,Hand Pump|India Mark II,2010,Institutional Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486316,-0.141308,34.885142,Yes,Functional ( in use),1,1,0,,,ksm595,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486373,-0.14193499999999998,34.884931,Yes,Functional ( in use),1,1,0,,,ksm594,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486360,-0.142207,34.884422,Yes,Functional ( in use),1,1,0,,,ksm593,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486439,-0.142207,34.884422,Yes,Functional ( in use),1,1,0,,,ksm592,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486342,-0.157149,34.841664,Yes,Functional ( in use),1,1,0,,,ksm591,KE,Protected dug well,Hand manual,2008,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485958,-0.156165,34.841275,Yes,Functional ( in use),1,1,0,,,ksm590,KE,Protected dug well,Hand manual,2008,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485886,-0.157457,34.840866,Yes,Functional ( in use),1,1,0,,,ksm589,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486336,-0.156919,34.841136,Yes,Functional ( in use),1,1,0,,,ksm588,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-06-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486353,-0.14399,34.802721000000005,Yes,Functional ( in use),1,1,0,,,ksm587,KE,Protected dug well,Hand manual,1992,Community Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486722,-0.147672,34.805952000000005,Yes,Functional ( in use),1,1,0,,,ksm586,KE,Surface water(lake),Not recorded,1920,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486541,-0.151902,34.811789000000005,Yes,Functional ( in use),1,1,0,,,ksm585,KE,Protected dug well,Hand Pump|Afridev,1992,Institutional Management,1 KES/20L Jerrican,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486757,-0.14285599999999998,34.882279,Yes,Functional ( in use),1,1,0,,,ksm584,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486581,-0.14261300000000002,34.883062,Yes,Functional ( in use),1,1,0,,,ksm583,KE,Protected dug well,Hand manual,2002,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486031,-0.143745,34.883783,Yes,Functional ( in use),1,1,0,,,ksm582,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486625,-0.14489100000000002,34.884271000000005,Yes,Functional ( in use),1,1,0,,,ksm581,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485762,-0.248134,34.870926000000004,Yes,Functional ( in use),1,1,0,,,ksm580,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,2 KES/20L Jerrican,Virtual Kenya,2012-06-25,2012.0,2012.0,0.0,0.0,0.0,0.0
486624,-0.144449,34.883882,Yes,Functional ( in use),1,1,0,,,ksm580,KE,Protected dug well,Hand manual,2004,Community Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485934,-0.143958,34.882282000000004,Yes,Functional ( in use),1,1,0,,,ksm579,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485932,-0.146305,34.882653000000005,Yes,Functional ( in use),1,1,0,,,ksm578,KE,Protected dug well,Hand manual,2002,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486482,-0.14497000000000002,34.882205,Yes,Functional ( in use),1,1,0,,,ksm577,KE,Protected dug well,Hand manual,2009,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486131,-0.144562,34.88128,Yes,Functional ( in use),1,1,0,,,ksm576,KE,Protected dug well,Hand manual,2000,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486166,-0.155644,34.853615000000005,Yes,Functional ( in use),1,1,0,,,ksm574,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486331,-0.155644,34.853615000000005,Yes,Functional ( in use),1,1,0,,,ksm573,KE,Protected dug well,Hand Pump|Afridev,2008,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486536,-0.155872,34.841846999999994,Yes,Functional ( in use),1,1,0,,,ksm572,KE,Protected dug well,Hand Pump|Afridev,2010,Institutional Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486001,-0.152561,34.825845,No,Non- Functional|Dry/Low yield,0,0,1,,,ksm571,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,1.0,0.0
486456,-0.153336,34.824451,Yes,Functional ( in use),1,1,0,,,ksm570,KE,Dam/Pan(runoff harvesting),Not recorded,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485729,-0.131437,34.794525,Yes,Functional ( in use),1,1,0,,,ksm569,KE,Surface water(lake),Not recorded,1920,Private Individual/Delegated Management,None,Virtual Kenya,2012-05-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485945,-0.154918,34.844796,Yes,Functional ( in use),1,1,0,,,ksm568,KE,Protected dug well,Hand manual,2010,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485964,-0.14015,34.876672,Yes,Functional ( in use),1,1,0,,,ksm567,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485983,-0.140072,34.877019,Yes,Functional ( in use),1,1,0,,,ksm566,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486185,-0.13911700000000002,34.877581,Yes,Functional ( in use),1,1,0,,,ksm564,KE,Protected dug well,Hand manual,1992,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485814,-0.137299,34.878415000000004,Yes,Functional ( in use),1,1,0,,,ksm563,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486409,-0.138006,34.877313,Yes,Functional ( in use),1,1,0,,,ksm562,KE,Protected dug well,Hand manual,2011,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486340,-0.138571,34.877162,Yes,Functional ( in use),1,1,0,,,ksm561,KE,Dam/Pan(runoff harvesting),Not recorded,1992,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486425,-0.139258,34.877187,Yes,Functional ( in use),1,1,0,,,ksm560,KE,Protected dug well,Hand manual,1996,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
485982,-0.138795,34.874989,Yes,Functional ( in use),1,1,0,,,ksm559,KE,Protected dug well,Hand manual,1972,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
486341,-0.138254,34.87614600000001,Yes,Functional ( in use),1,1,0,,,ksm558,KE,Protected dug well,Hand manual,1975,Private Individual/Delegated Management,None,Virtual Kenya,2012-04-06,2012.0,2012.0,0.0,0.0,0.0,0.0
